2.49439, 34.2101, -26.406, 3.57143
2.49908, 34.6496, -25.9373, 3.66058
2.50402, 35.0244, -25.4968, 3.79936
2.50898, 35.4276, -25.0138, 3.90871
2.51386, 35.794, -24.5185, 4.04134
2.51871, 36.1297, -24.0586, 4.16019
2.52356, 36.4658, -23.5973, 4.27643
2.5285, 36.8024, -23.1345, 4.39005
2.53253, 37.045, -22.7831, 4.47073
2.53708, 37.4365, -22.1911, 4.59823
2.54119, 37.6167, -21.9132, 4.65561
2.54598, 37.9145, -21.4322, 4.74877
2.55086, 38.1811, -20.988, 4.83009
2.5558, 38.4393, -20.4916, 4.90738
2.56075, 38.698, -19.9943, 4.9822
2.56549, 38.9167, -19.4833, 5.0436
2.57039, 39.1358, -18.9717, 5.10257
2.57445, 39.2918, -18.5365, 5.14258
2.5794, 39.4713, -18.0114, 5.18619
2.58404, 39.6512, -17.4861, 5.22737
2.58805, 39.7589, -16.9868, 5.24755
2.59293, 39.8903, -16.398, 5.26974
2.5978, 39.9814, -15.7972, 5.27808
2.60262, 40.0267, -15.1358, 5.30623
2.6075, 40.0774, -14.5242, 5.29738
2.61154, 40.1458, -14.0144, 5.29438
2.61649, 40.1883, -13.3534, 5.27534
2.62107, 40.1795, -12.5837, 5.30722
2.62509, 40.2246, -12.1649, 5.29537
2.62996, 40.151, -11.475, 5.30818
2.635, 40.1476, -10.7575, 5.29649
2.63982, 40.0964, -10.2192, 5.28159
2.64463, 39.9496, -9.32362, 5.28486
2.64947, 39.8577, -8.5399, 5.26877
2.65444, 39.7239, -7.74753, 5.23582
2.65941, 39.5846, -6.90837, 5.22854
2.66445, 39.4409, -6.07124, 5.17742
2.66903, 39.2626, -5.22679, 5.18465
2.67399, 39.0797, -4.38471, 5.14785
2.67887, 38.9386, -3.55504, 5.11783
2.68377, 38.7163, -2.70814, 5.09512
2.68863, 38.4884, -1.81512, 5.09543
2.69352, 38.2739, -1.02184, 5.07026
2.69847, 38.0355, -0.086171, 5.04813
2.70342, 37.8381, 0.606268, 5.03236
2.70827, 37.58, 1.63165, 4.97626
2.71305, 37.3489, 2.51066, 4.94492
2.71784, 37.0783, 3.39667, 4.932
2.72283, 36.8119, 4.23123, 4.88577
2.72769, 36.579, 5.10155, 4.83565
2.73257, 36.2626, 5.98695, 4.78946
2.73738, 36.0035, 6.76616, 4.73788
2.74233, 35.6808, 7.69375, 4.70464
2.74728, 35.4204, 8.46747, 4.64181
2.75201, 35.0805, 9.25836, 4.62157
2.757, 34.7793, 10.0368, 4.57208
2.76187, 34.4631, 10.9064, 4.52736
2.76681, 34.1208, 11.6892, 4.49018
2.77158, 33.808, 12.5048, 4.40934
2.77651, 33.4289, 13.2441, 4.36067
2.78142, 33.0345, 14.0737, 4.31449
2.7861, 32.5796, 14.9993, 4.25297
2.79027, 32.4362, 15.3345, 4.22537
2.79509, 31.9295, 16.3091, 4.15914
2.79997, 31.5056, 17.0453, 4.10644
2.80475, 31.1164, 17.8165, 4.04807
2.80875, 30.7507, 18.4499, 3.997
2.81364, 30.2734, 19.2321, 3.93311
2.81774, 29.9159, 19.8177, 3.89078
2.82238, 29.4365, 20.5945, 3.81595
2.82639, 29.0676, 21.2193, 3.74721
2.83149, 28.6205, 21.8147, 3.69641
2.836, 27.9943, 22.6988, 3.63044
2.84098, 27.53, 23.3791, 3.57026
2.84591, 26.9766, 24.0723, 3.5071
2.85074, 26.4166, 24.8097, 3.45733
2.85556, 25.8603, 25.4977, 3.38222
2.8605, 25.2704, 26.151, 3.34116
2.8654, 24.6691, 26.8437, 3.27398
2.87008, 24.066, 27.5338, 3.20054
2.87426, 23.576, 28.0776, 3.14528
2.87904, 22.9274, 28.7727, 3.07947
